date,ticker,mode,value,invested
2018-09-10,SPY,baseline,3384.81,2800.00
2018-09-11,SPY,baseline,3395.98,2800.00
2018-09-12,SPY,baseline,3396.80,2800.00
2018-09-13,SPY,baseline,3416.89,2800.00
2018-09-14,SPY,baseline,3417.48,2800.00
2018-09-17,SPY,baseline,3399.38,2800.00
2018-09-18,SPY,baseline,3417.83,2800.00
2018-09-19,SPY,baseline,3421.47,2800.00
2018-09-20,SPY,baseline,3449.20,2800.00
2018-09-21,SPY,baseline,3446.05,2800.00
2018-09-24,SPY,baseline,3434.60,2800.00
2018-09-25,SPY,baseline,3431.41,2800.00
2018-09-26,SPY,baseline,3421.14,2800.00
2018-09-27,SPY,baseline,3430.70,2800.00
2018-09-28,SPY,baseline,3431.06,2800.00
2018-10-01,SPY,baseline,3542.98,2900.00
2018-10-02,SPY,baseline,3540.91,2900.00
2018-10-03,SPY,baseline,3542.86,2900.00
2018-10-04,SPY,baseline,3515.17,2900.00
2018-10-05,SPY,baseline,3495.49,2900.00
2018-10-08,SPY,baseline,3495.49,2900.00
2018-10-09,SPY,baseline,3490.39,2900.00
2018-10-10,SPY,baseline,3379.87,2900.00
2018-10-11,SPY,baseline,3305.43,2900.00
2018-10-12,SPY,baseline,3351.33,2900.00
2018-10-15,SPY,baseline,3332.51,2900.00
2018-10-16,SPY,baseline,3405.38,2900.00
2018-10-17,SPY,baseline,3405.99,2900.00
2018-10-18,SPY,baseline,3356.80,2900.00
2018-10-19,SPY,baseline,3354.98,2900.00
2018-10-22,SPY,baseline,3339.92,2900.00
2018-10-23,SPY,baseline,3322.91,2900.00
2018-10-24,SPY,baseline,3222.24,2900.00
2018-10-25,SPY,baseline,3280.05,2900.00
2018-10-26,SPY,baseline,3222.36,2900.00
2018-10-29,SPY,baseline,3204.50,2900.00
2018-10-30,SPY,baseline,3251.99,2900.00
2018-10-31,SPY,baseline,3286.72,2900.00
2018-11-01,SPY,baseline,3421.70,3000.00
2018-11-02,SPY,baseline,3401.44,3000.00
2018-11-05,SPY,baseline,3420.20,3000.00
2018-11-06,SPY,baseline,3441.84,3000.00
2018-11-07,SPY,baseline,3515.53,3000.00
2018-11-08,SPY,baseline,3509.15,3000.00
2018-11-09,SPY,baseline,3474.87,3000.00
2018-11-12,SPY,baseline,3409.94,3000.00
2018-11-13,SPY,baseline,3403.56,3000.00
2018-11-14,SPY,baseline,3380.29,3000.00
2018-11-15,SPY,baseline,3415.57,3000.00
2018-11-16,SPY,baseline,3424.45,3000.00
2018-11-19,SPY,baseline,3366.53,3000.00
2018-11-20,SPY,baseline,3304.23,3000.00
2018-11-21,SPY,baseline,3315.49,3000.00
2018-11-23,SPY,baseline,3293.34,3000.00
2018-11-26,SPY,baseline,3346.51,3000.00
2018-11-27,SPY,baseline,3357.77,3000.00
2018-11-28,SPY,baseline,3435.09,3000.00
2018-11-29,SPY,baseline,3427.58,3000.00
2018-11-30,SPY,baseline,3448.47,3000.00
2018-12-03,SPY,baseline,3594.13,3100.00
2018-12-04,SPY,baseline,3477.68,3100.00
2018-12-06,SPY,baseline,3472.40,3100.00
2018-12-07,SPY,baseline,3391.72,3100.00
2018-12-10,SPY,baseline,3398.15,3100.00
2018-12-11,SPY,baseline,3398.92,3100.00
2018-12-12,SPY,baseline,3416.04,3100.00
2018-12-13,SPY,baseline,3414.88,3100.00
2018-12-14,SPY,baseline,3351.82,3100.00
2018-12-17,SPY,baseline,3286.07,3100.00
2018-12-18,SPY,baseline,3282.46,3100.00
2018-12-19,SPY,baseline,3233.31,3100.00
2018-12-20,SPY,baseline,3180.67,3100.00
2018-12-21,SPY,baseline,3115.51,3100.00
2018-12-24,SPY,baseline,3033.18,3100.00
2018-12-26,SPY,baseline,3186.43,3100.00
2018-12-27,SPY,baseline,3210.90,3100.00
2018-12-28,SPY,baseline,3206.76,3100.00
2018-12-31,SPY,baseline,3234.84,3100.00
2019-01-02,SPY,baseline,3338.21,3200.00
2019-01-03,SPY,baseline,3258.55,3200.00
2019-01-04,SPY,baseline,3367.70,3200.00
2019-01-07,SPY,baseline,3394.25,3200.00
2019-01-08,SPY,baseline,3426.14,3200.00
2019-01-09,SPY,baseline,3442.15,3200.00
2019-01-10,SPY,baseline,3454.30,3200.00
2019-01-11,SPY,baseline,3455.63,3200.00
2019-01-14,SPY,baseline,3434.55,3200.00
2019-01-15,SPY,baseline,3473.91,3200.00
2019-01-16,SPY,baseline,3482.32,3200.00
2019-01-17,SPY,baseline,3508.74,3200.00
2019-01-18,SPY,baseline,3555.44,3200.00
2019-01-22,SPY,baseline,3507.40,3200.00
2019-01-23,SPY,baseline,3514.74,3200.00
2019-01-24,SPY,baseline,3516.61,3200.00
2019-01-25,SPY,baseline,3546.36,3200.00
2019-01-28,SPY,baseline,3519.41,3200.00
2019-01-29,SPY,baseline,3514.74,3200.00
2019-01-30,SPY,baseline,3570.38,3200.00
2019-01-31,SPY,baseline,3601.74,3200.00
2019-02-01,SPY,baseline,3703.47,3300.00
2019-02-04,SPY,baseline,3729.53,3300.00
2019-02-05,SPY,baseline,3745.16,3300.00
2019-02-06,SPY,baseline,3740.22,3300.00
2019-02-07,SPY,baseline,3704.57,3300.00
2019-02-08,SPY,baseline,3709.09,3300.00
2019-02-11,SPY,baseline,3711.15,3300.00
2019-02-12,SPY,baseline,3758.87,3300.00
2019-02-13,SPY,baseline,3771.08,3300.00
2019-02-14,SPY,baseline,3762.72,3300.00
2019-02-15,SPY,baseline,3803.72,3300.00
2019-02-19,SPY,baseline,3810.30,3300.00
2019-02-20,SPY,baseline,3817.98,3300.00
2019-02-21,SPY,baseline,3804.40,3300.00
2019-02-22,SPY,baseline,3827.99,3300.00
2019-02-25,SPY,baseline,3833.20,3300.00
2019-02-26,SPY,baseline,3830.46,3300.00
2019-02-27,SPY,baseline,3828.81,3300.00
2019-02-28,SPY,baseline,3821.68,3300.00
2019-03-01,SPY,baseline,3945.54,3400.00
2019-03-04,SPY,baseline,3931.19,3400.00
2019-03-05,SPY,baseline,3925.84,3400.00
2019-03-06,SPY,baseline,3902.07,3400.00
2019-03-07,SPY,baseline,3869.43,3400.00
2019-03-08,SPY,baseline,3861.69,3400.00
2019-03-11,SPY,baseline,3917.69,3400.00
2019-03-12,SPY,baseline,3932.46,3400.00
2019-03-13,SPY,baseline,3958.49,3400.00
2019-03-14,SPY,baseline,3955.96,3400.00
2019-03-15,SPY,baseline,3975.50,3400.00
2019-03-18,SPY,baseline,3989.92,3400.00
2019-03-19,SPY,baseline,3990.90,3400.00
2019-03-20,SPY,baseline,3978.89,3400.00
2019-03-21,SPY,baseline,4023.83,3400.00
2019-03-22,SPY,baseline,3946.39,3400.00
2019-03-25,SPY,baseline,3943.42,3400.00
2019-03-26,SPY,baseline,3972.82,3400.00
2019-03-27,SPY,baseline,3952.04,3400.00
2019-03-28,SPY,baseline,3967.02,3400.00
2019-03-29,SPY,baseline,3992.03,3400.00
2019-04-01,SPY,baseline,4139.38,3500.00
2019-04-02,SPY,baseline,4141.41,3500.00
2019-04-03,SPY,baseline,4147.92,3500.00
2019-04-04,SPY,baseline,4158.93,3500.00
2019-04-05,SPY,baseline,4179.06,3500.00
2019-04-08,SPY,baseline,4182.25,3500.00
2019-04-09,SPY,baseline,4160.81,3500.00
2019-04-10,SPY,baseline,4175.00,3500.00
2019-04-11,SPY,baseline,4173.84,3500.00
2019-04-12,SPY,baseline,4202.09,3500.00
2019-04-15,SPY,baseline,4199.33,3500.00
2019-04-16,SPY,baseline,4202.09,3500.00
2019-04-17,SPY,baseline,4191.80,3500.00
2019-04-18,SPY,baseline,4200.06,3500.00
2019-04-22,SPY,baseline,4203.68,3500.00
2019-04-23,SPY,baseline,4241.48,3500.00
2019-04-24,SPY,baseline,4232.06,3500.00
2019-04-25,SPY,baseline,4229.46,3500.00
2019-04-26,SPY,baseline,4249.15,3500.00
2019-04-29,SPY,baseline,4255.81,3500.00
2019-04-30,SPY,baseline,4257.99,3500.00
2019-05-01,SPY,baseline,4325.98,3600.00
2019-05-02,SPY,baseline,4316.64,3600.00
2019-05-03,SPY,baseline,4358.89,3600.00
2019-05-06,SPY,baseline,4340.95,3600.00
2019-05-07,SPY,baseline,4268.46,3600.00
2019-05-08,SPY,baseline,4262.53,3600.00
2019-05-09,SPY,baseline,4249.63,3600.00
2019-05-10,SPY,baseline,4270.98,3600.00
2019-05-13,SPY,baseline,4163.65,3600.00
2019-05-14,SPY,baseline,4201.31,3600.00
2019-05-15,SPY,baseline,4225.92,3600.00
2019-05-16,SPY,baseline,4265.05,3600.00
2019-05-17,SPY,baseline,4237.48,3600.00
2019-05-20,SPY,baseline,4209.46,3600.00
2019-05-21,SPY,baseline,4247.41,3600.00
2019-05-22,SPY,baseline,4234.37,3600.00
2019-05-23,SPY,baseline,4182.63,3600.00
2019-05-24,SPY,baseline,4192.11,3600.00
2019-05-28,SPY,baseline,4153.12,3600.00
2019-05-29,SPY,baseline,4125.25,3600.00
2019-05-30,SPY,baseline,4136.52,3600.00
2019-05-31,SPY,baseline,4080.78,3600.00
2019-06-03,SPY,baseline,4170.40,3700.00
2019-06-04,SPY,baseline,4260.93,3700.00
2019-06-05,SPY,baseline,4297.84,3700.00
2019-06-06,SPY,baseline,4325.78,3700.00
2019-06-07,SPY,baseline,4369.07,3700.00
2019-06-10,SPY,baseline,4389.12,3700.00
2019-06-11,SPY,baseline,4388.06,3700.00
2019-06-12,SPY,baseline,4380.31,3700.00
2019-06-13,SPY,baseline,4398.39,3700.00
2019-06-14,SPY,baseline,4393.53,3700.00
2019-06-17,SPY,baseline,4395.20,3700.00
2019-06-18,SPY,baseline,4441.22,3700.00
2019-06-19,SPY,baseline,4451.25,3700.00
2019-06-20,SPY,baseline,4493.78,3700.00
2019-06-21,SPY,baseline,4487.24,3700.00
2019-06-24,SPY,baseline,4481.75,3700.00
2019-06-25,SPY,baseline,4437.79,3700.00
2019-06-26,SPY,baseline,4433.36,3700.00
2019-06-27,SPY,baseline,4449.08,3700.00
2019-06-28,SPY,baseline,4471.98,3700.00
2019-07-01,SPY,baseline,4612.58,3800.00
2019-07-02,SPY,baseline,4624.59,3800.00
2019-07-03,SPY,baseline,4661.56,3800.00
2019-07-05,SPY,baseline,4656.26,3800.00
2019-07-08,SPY,baseline,4630.68,3800.00
2019-07-09,SPY,baseline,4636.45,3800.00
2019-07-10,SPY,baseline,4658.60,3800.00
2019-07-11,SPY,baseline,4669.52,3800.00
2019-07-12,SPY,baseline,4690.43,3800.00
2019-07-15,SPY,baseline,4691.98,3800.00
2019-07-16,SPY,baseline,4676.85,3800.00
2019-07-17,SPY,baseline,4645.03,3800.00
2019-07-18,SPY,baseline,4662.03,3800.00
2019-07-19,SPY,baseline,4636.14,3800.00
2019-07-22,SPY,baseline,4647.52,3800.00
2019-07-23,SPY,baseline,4680.75,3800.00
2019-07-24,SPY,baseline,4702.75,3800.00
2019-07-25,SPY,baseline,4680.29,3800.00
2019-07-26,SPY,baseline,4711.64,3800.00
2019-07-29,SPY,baseline,4703.06,3800.00
2019-07-30,SPY,baseline,4691.52,3800.00
2019-07-31,SPY,baseline,4640.19,3800.00
2019-08-01,SPY,baseline,4699.79,3900.00
2019-08-02,SPY,baseline,4664.40,3900.00
2019-08-05,SPY,baseline,4524.12,3900.00
2019-08-06,SPY,baseline,4587.57,3900.00
2019-08-07,SPY,baseline,4590.28,3900.00
2019-08-08,SPY,baseline,4680.34,3900.00
2019-08-09,SPY,baseline,4648.46,3900.00
2019-08-12,SPY,baseline,4591.87,3900.00
2019-08-13,SPY,baseline,4663.28,3900.00
2019-08-14,SPY,baseline,4525.40,3900.00
2019-08-15,SPY,baseline,4537.36,3900.00
2019-08-16,SPY,baseline,4604.30,3900.00
2019-08-19,SPY,baseline,4659.78,3900.00
2019-08-20,SPY,baseline,4624.07,3900.00
2019-08-21,SPY,baseline,4661.69,3900.00
2019-08-22,SPY,baseline,4660.25,3900.00
2019-08-23,SPY,baseline,4540.54,3900.00
2019-08-26,SPY,baseline,4590.75,3900.00
2019-08-27,SPY,baseline,4572.74,3900.00
2019-08-28,SPY,baseline,4604.94,3900.00
2019-08-29,SPY,baseline,4663.76,3900.00
2019-08-30,SPY,baseline,4661.69,3900.00
2019-09-03,SPY,baseline,4734.43,4000.00
2019-09-04,SPY,baseline,4788.17,4000.00
2019-09-05,SPY,baseline,4849.72,4000.00
2019-09-06,SPY,baseline,4853.47,4000.00
2019-09-09,SPY,baseline,4855.91,4000.00
2019-09-10,SPY,baseline,4854.77,4000.00
2019-09-11,SPY,baseline,4889.29,4000.00
2019-09-12,SPY,baseline,4906.23,4000.00
2019-09-13,SPY,baseline,4902.97,4000.00
2019-09-16,SPY,baseline,4887.83,4000.00
2019-09-17,SPY,baseline,4900.20,4000.00
2019-09-18,SPY,baseline,4903.13,4000.00
2019-09-19,SPY,baseline,4902.81,4000.00
2019-09-20,SPY,baseline,4879.64,4000.00
2019-09-23,SPY,baseline,4878.50,4000.00
2019-09-24,SPY,baseline,4840.22,4000.00
2019-09-25,SPY,baseline,4868.85,4000.00
2019-09-26,SPY,baseline,4858.70,4000.00
2019-09-27,SPY,baseline,4832.53,4000.00
2019-09-30,SPY,baseline,4854.94,4000.00
2019-10-01,SPY,baseline,4897.19,4100.00
2019-10-02,SPY,baseline,4810.68,4100.00
2019-10-03,SPY,baseline,4850.10,4100.00
2019-10-04,SPY,baseline,4915.73,4100.00
2019-10-07,SPY,baseline,4894.52,4100.00
2019-10-08,SPY,baseline,4818.53,4100.00
2019-10-09,SPY,baseline,4864.29,4100.00
2019-10-10,SPY,baseline,4897.19,4100.00
2019-10-11,SPY,baseline,4947.96,4100.00
2019-10-14,SPY,baseline,4942.45,4100.00
2019-10-15,SPY,baseline,4991.38,4100.00
2019-10-16,SPY,baseline,4983.36,4100.00
2019-10-17,SPY,baseline,4998.06,4100.00
2019-10-18,SPY,baseline,4976.18,4100.00
2019-10-21,SPY,baseline,5009.92,4100.00
2019-10-22,SPY,baseline,4993.55,4100.00
2019-10-23,SPY,baseline,5008.08,4100.00
2019-10-24,SPY,baseline,5016.26,4100.00
2019-10-25,SPY,baseline,5036.81,4100.00
2019-10-28,SPY,baseline,5065.20,4100.00
2019-10-29,SPY,baseline,5063.69,4100.00
2019-10-30,SPY,baseline,5079.23,4100.00
2019-10-31,SPY,baseline,5065.70,4100.00
2019-11-01,SPY,baseline,5212.63,4200.00
2019-11-04,SPY,baseline,5233.57,4200.00
2019-11-05,SPY,baseline,5227.78,4200.00
2019-11-06,SPY,baseline,5228.97,4200.00
2019-11-07,SPY,baseline,5247.36,4200.00
2019-11-08,SPY,baseline,5260.30,4200.00
2019-11-11,SPY,baseline,5250.26,4200.00
2019-11-12,SPY,baseline,5261.32,4200.00
2019-11-13,SPY,baseline,5263.03,4200.00
2019-11-14,SPY,baseline,5270.69,4200.00
2019-11-15,SPY,baseline,5308.83,4200.00
2019-11-18,SPY,baseline,5312.74,4200.00
2019-11-19,SPY,baseline,5311.21,4200.00
2019-11-20,SPY,baseline,5291.46,4200.00
2019-11-21,SPY,baseline,5282.95,4200.00
2019-11-22,SPY,baseline,5294.70,4200.00
2019-11-25,SPY,baseline,5335.73,4200.00
2019-11-26,SPY,baseline,5347.82,4200.00
2019-11-27,SPY,baseline,5371.66,4200.00
2019-11-29,SPY,baseline,5351.74,4200.00
2019-12-02,SPY,baseline,5406.27,4300.00
2019-12-03,SPY,baseline,5370.02,4300.00
2019-12-04,SPY,baseline,5403.15,4300.00
2019-12-05,SPY,baseline,5412.87,4300.00
2019-12-06,SPY,baseline,5462.31,4300.00
2019-12-09,SPY,baseline,5445.13,4300.00
2019-12-10,SPY,baseline,5439.06,4300.00
2019-12-11,SPY,baseline,5454.50,4300.00
2019-12-12,SPY,baseline,5501.52,4300.00
2019-12-13,SPY,baseline,5504.81,4300.00
2019-12-16,SPY,baseline,5542.63,4300.00
2019-12-17,SPY,baseline,5543.84,4300.00
2019-12-18,SPY,baseline,5544.19,4300.00
2019-12-19,SPY,baseline,5566.91,4300.00
2019-12-20,SPY,baseline,5591.32,4300.00
2019-12-23,SPY,baseline,5599.86,4300.00
2019-12-24,SPY,baseline,5600.04,4300.00
2019-12-26,SPY,baseline,5629.85,4300.00
2019-12-27,SPY,baseline,5628.45,4300.00
2019-12-30,SPY,baseline,5597.42,4300.00
2019-12-31,SPY,baseline,5611.02,4300.00
2020-01-02,SPY,baseline,5763.49,4400.00
2020-01-03,SPY,baseline,5719.85,4400.00
2020-01-06,SPY,baseline,5741.67,4400.00
2020-01-07,SPY,baseline,5725.53,4400.00
2020-01-08,SPY,baseline,5756.04,4400.00
2020-01-09,SPY,baseline,5795.07,4400.00
2020-01-10,SPY,baseline,5778.40,4400.00
2020-01-13,SPY,baseline,5818.14,4400.00
2020-01-14,SPY,baseline,5809.27,4400.00
2020-01-15,SPY,baseline,5822.40,4400.00
2020-01-16,SPY,baseline,5870.83,4400.00
2020-01-17,SPY,baseline,5889.10,4400.00
2020-01-21,SPY,baseline,5877.57,4400.00
2020-01-22,SPY,baseline,5878.28,4400.00
2020-01-23,SPY,baseline,5885.02,4400.00
2020-01-24,SPY,baseline,5832.68,4400.00
2020-01-27,SPY,baseline,5739.19,4400.00
2020-01-28,SPY,baseline,5799.33,4400.00
2020-01-29,SPY,baseline,5794.54,4400.00
2020-01-30,SPY,baseline,5813.35,4400.00
2020-01-31,SPY,baseline,5707.79,4400.00
2020-02-03,SPY,baseline,5850.19,4500.00
2020-02-04,SPY,baseline,5939.35,4500.00
2020-02-05,SPY,baseline,6007.94,4500.00
2020-02-06,SPY,baseline,6028.16,4500.00
2020-02-07,SPY,baseline,5996.03,4500.00
2020-02-10,SPY,baseline,6040.79,4500.00
2020-02-11,SPY,baseline,6051.26,4500.00
2020-02-12,SPY,baseline,6090.25,4500.00
2020-02-13,SPY,baseline,6083.75,4500.00
2020-02-14,SPY,baseline,6093.50,4500.00
2020-02-18,SPY,baseline,6077.79,4500.00
2020-02-19,SPY,baseline,6106.85,4500.00
2020-02-20,SPY,baseline,6081.76,4500.00
2020-02-21,SPY,baseline,6019.13,4500.00
2020-02-24,SPY,baseline,5819.50,4500.00
2020-02-25,SPY,baseline,5643.16,4500.00
2020-02-26,SPY,baseline,5622.40,4500.00
2020-02-27,SPY,baseline,5369.89,4500.00
2020-02-28,SPY,baseline,5347.33,4500.00
2020-03-02,SPY,baseline,5678.91,4600.00
2020-03-03,SPY,baseline,5516.30,4600.00
2020-03-04,SPY,baseline,5748.17,4600.00
2020-03-05,SPY,baseline,5557.09,4600.00
2020-03-06,SPY,baseline,5465.23,4600.00
2020-03-09,SPY,baseline,5038.42,4600.00
2020-03-10,SPY,baseline,5299.14,4600.00
2020-03-11,SPY,baseline,5040.81,4600.00
2020-03-12,SPY,baseline,4558.52,4600.00
2020-03-13,SPY,baseline,4948.21,4600.00
2020-03-16,SPY,baseline,4406.76,4600.00
2020-03-17,SPY,baseline,4644.69,4600.00
2020-03-18,SPY,baseline,4409.52,4600.00
2020-03-19,SPY,baseline,4418.89,4600.00
2020-03-20,SPY,baseline,4228.46,4600.00
2020-03-23,SPY,baseline,4120.34,4600.00
2020-03-24,SPY,baseline,4493.66,4600.00
2020-03-25,SPY,baseline,4560.93,4600.00
2020-03-26,SPY,baseline,4827.24,4600.00
2020-03-27,SPY,baseline,4683.46,4600.00
2020-03-30,SPY,baseline,4835.56,4600.00
2020-03-31,SPY,baseline,4763.48,4600.00
2020-04-01,SPY,baseline,4649.10,4700.00
2020-04-02,SPY,baseline,4756.38,4700.00
2020-04-03,SPY,baseline,4687.63,4700.00
2020-04-06,SPY,baseline,5002.48,4700.00
2020-04-07,SPY,baseline,5007.58,4700.00
2020-04-08,SPY,baseline,5175.68,4700.00
2020-04-09,SPY,baseline,5254.44,4700.00
2020-04-13,SPY,baseline,5206.47,4700.00
2020-04-14,SPY,baseline,5360.02,4700.00
2020-04-15,SPY,baseline,5246.13,4700.00
2020-04-16,SPY,baseline,5271.44,4700.00
2020-04-17,SPY,baseline,5413.85,4700.00
2020-04-20,SPY,baseline,5318.47,4700.00
2020-04-21,SPY,baseline,5156.98,4700.00
2020-04-22,SPY,baseline,5271.44,4700.00
2020-04-23,SPY,baseline,5271.06,4700.00
2020-04-24,SPY,baseline,5344.53,4700.00
2020-04-27,SPY,baseline,5421.59,4700.00
2020-04-28,SPY,baseline,5396.66,4700.00
2020-04-29,SPY,baseline,5537.94,4700.00
2020-04-30,SPY,baseline,5486.38,4700.00
2020-05-01,SPY,baseline,5441.13,4800.00
2020-05-04,SPY,baseline,5456.14,4800.00
2020-05-05,SPY,baseline,5506.55,4800.00
2020-05-06,SPY,baseline,5469.23,4800.00
2020-05-07,SPY,baseline,5535.22,4800.00
2020-05-08,SPY,baseline,5626.81,4800.00
2020-05-11,SPY,baseline,5627.96,4800.00
2020-05-12,SPY,baseline,5515.79,4800.00
2020-05-13,SPY,baseline,5418.24,4800.00
2020-05-14,SPY,baseline,5483.08,4800.00
2020-05-15,SPY,baseline,5508.28,4800.00
2020-05-18,SPY,baseline,5676.06,4800.00
2020-05-19,SPY,baseline,5617.76,4800.00
2020-05-20,SPY,baseline,5713.20,4800.00
2020-05-21,SPY,baseline,5673.76,4800.00
2020-05-22,SPY,baseline,5684.53,4800.00
2020-05-26,SPY,baseline,5754.57,4800.00
2020-05-27,SPY,baseline,5840.19,4800.00
2020-05-28,SPY,baseline,5829.41,4800.00
2020-05-29,SPY,baseline,5855.39,4800.00
2020-06-01,SPY,baseline,5979.06,4900.00
2020-06-02,SPY,baseline,6028.56,4900.00
2020-06-03,SPY,baseline,6108.79,4900.00
2020-06-04,SPY,baseline,6092.75,4900.00
2020-06-05,SPY,baseline,6248.90,4900.00
2020-06-08,SPY,baseline,6324.43,4900.00
2020-06-09,SPY,baseline,6277.28,4900.00
2020-06-10,SPY,baseline,6242.25,4900.00
2020-06-11,SPY,baseline,5882.39,4900.00
2020-06-12,SPY,baseline,5952.83,4900.00
2020-06-15,SPY,baseline,6008.41,4900.00
2020-06-16,SPY,baseline,6124.06,4900.00
2020-06-17,SPY,baseline,6098.62,4900.00
2020-06-18,SPY,baseline,6100.96,4900.00
2020-06-19,SPY,baseline,6066.10,4900.00
2020-06-22,SPY,baseline,6105.01,4900.00
2020-06-23,SPY,baseline,6133.12,4900.00
2020-06-24,SPY,baseline,5976.67,4900.00
2020-06-25,SPY,baseline,6040.75,4900.00
2020-06-26,SPY,baseline,5897.27,4900.00
2020-06-29,SPY,baseline,5983.94,4900.00
2020-06-30,SPY,baseline,6060.60,4900.00
2020-07-01,SPY,baseline,6203.05,5000.00
2020-07-02,SPY,baseline,6237.21,5000.00
2020-07-06,SPY,baseline,6333.49,5000.00
2020-07-07,SPY,baseline,6268.17,5000.00
2020-07-08,SPY,baseline,6316.11,5000.00
2020-07-09,SPY,baseline,6280.16,5000.00
2020-07-10,SPY,baseline,6344.28,5000.00
2020-07-13,SPY,baseline,6289.35,5000.00
2020-07-14,SPY,baseline,6370.85,5000.00
2020-07-15,SPY,baseline,6429.38,5000.00
2020-07-16,SPY,baseline,6408.21,5000.00
2020-07-17,SPY,baseline,6426.78,5000.00
2020-07-20,SPY,baseline,6478.72,5000.00
2020-07-21,SPY,baseline,6492.51,5000.00
2020-07-22,SPY,baseline,6529.46,5000.00
2020-07-23,SPY,baseline,6451.55,5000.00
2020-07-24,SPY,baseline,6410.00,5000.00
2020-07-27,SPY,baseline,6456.75,5000.00
2020-07-28,SPY,baseline,6415.80,5000.00
2020-07-29,SPY,baseline,6494.70,5000.00
2020-07-30,SPY,baseline,6471.53,5000.00
2020-07-31,SPY,baseline,6522.67,5000.00
2020-08-03,SPY,baseline,6668.02,5100.00
2020-08-04,SPY,baseline,6693.77,5100.00
2020-08-05,SPY,baseline,6735.35,5100.00
2020-08-06,SPY,baseline,6780.37,5100.00
2020-08-07,SPY,baseline,6785.24,5100.00
2020-08-10,SPY,baseline,6805.52,5100.00
2020-08-11,SPY,baseline,6749.34,5100.00
2020-08-12,SPY,baseline,6843.44,5100.00
2020-08-13,SPY,baseline,6831.07,5100.00
2020-08-14,SPY,baseline,6831.27,5100.00
2020-08-17,SPY,baseline,6852.97,5100.00
2020-08-18,SPY,baseline,6867.78,5100.00
2020-08-19,SPY,baseline,6839.18,5100.00
2020-08-20,SPY,baseline,6860.48,5100.00
2020-08-21,SPY,baseline,6884.81,5100.00
2020-08-24,SPY,baseline,6954.58,5100.00
2020-08-25,SPY,baseline,6978.92,5100.00
2020-08-26,SPY,baseline,7048.88,5100.00
2020-08-27,SPY,baseline,7064.30,5100.00
2020-08-28,SPY,baseline,7109.93,5100.00
2020-08-31,SPY,baseline,7084.17,5100.00
2020-09-01,SPY,baseline,7250.89,5200.00
2020-09-02,SPY,baseline,7355.77,5200.00
2020-09-03,SPY,baseline,7102.63,5200.00
2020-09-04,SPY,baseline,7044.64,5200.00
2020-09-08,SPY,baseline,6852.16,5200.00
2020-09-09,SPY,baseline,6987.47,5200.00
2020-09-10,SPY,baseline,6866.14,5200.00
2020-09-11,SPY,baseline,6869.64,5200.00
2020-09-14,SPY,baseline,6960.12,5200.00
2020-09-15,SPY,baseline,6995.28,5200.00
2020-09-16,SPY,baseline,6967.52,5200.00
2020-09-17,SPY,baseline,6906.24,5200.00
2020-09-18,SPY,baseline,6826.73,5200.00
2020-09-21,SPY,baseline,6750.75,5200.00
2020-09-22,SPY,baseline,6819.51,5200.00
2020-09-23,SPY,baseline,6661.35,5200.00
2020-09-24,SPY,baseline,6679.11,5200.00
2020-09-25,SPY,baseline,6787.09,5200.00
2020-09-28,SPY,baseline,6899.82,5200.00
2020-09-29,SPY,baseline,6862.24,5200.00
2020-09-30,SPY,baseline,6914.27,5200.00
2020-10-01,SPY,baseline,7058.66,5300.00
2020-10-02,SPY,baseline,6991.64,5300.00
2020-10-05,SPY,baseline,7115.63,5300.00
2020-10-06,SPY,baseline,7014.47,5300.00
2020-10-07,SPY,baseline,7136.57,5300.00
2020-10-08,SPY,baseline,7199.82,5300.00
2020-10-09,SPY,baseline,7264.11,5300.00
2020-10-12,SPY,baseline,7380.98,5300.00
2020-10-13,SPY,baseline,7332.81,5300.00
2020-10-14,SPY,baseline,7286.73,5300.00
2020-10-15,SPY,baseline,7277.73,5300.00
2020-10-16,SPY,baseline,7273.33,5300.00
2020-10-19,SPY,baseline,7162.75,5300.00
2020-10-20,SPY,baseline,7191.44,5300.00
2020-10-21,SPY,baseline,7177.83,5300.00
2020-10-22,SPY,baseline,7217.20,5300.00
2020-10-23,SPY,baseline,7241.70,5300.00
2020-10-26,SPY,baseline,7107.88,5300.00
2020-10-27,SPY,baseline,7083.38,5300.00
2020-10-28,SPY,baseline,6841.27,5300.00
2020-10-29,SPY,baseline,6910.80,5300.00
2020-10-30,SPY,baseline,6838.76,5300.00
2020-11-02,SPY,baseline,7015.41,5400.00
2020-11-03,SPY,baseline,7139.27,5400.00
2020-11-04,SPY,baseline,7298.83,5400.00
2020-11-05,SPY,baseline,7441.18,5400.00
2020-11-06,SPY,baseline,7439.48,5400.00
2020-11-09,SPY,baseline,7532.96,5400.00
2020-11-10,SPY,baseline,7521.91,5400.00
2020-11-11,SPY,baseline,7577.79,5400.00
2020-11-12,SPY,baseline,7504.28,5400.00
2020-11-13,SPY,baseline,7608.17,5400.00
2020-11-16,SPY,baseline,7703.14,5400.00
2020-11-17,SPY,baseline,7661.71,5400.00
2020-11-18,SPY,baseline,7569.51,5400.00
2020-11-19,SPY,baseline,7601.37,5400.00
2020-11-20,SPY,baseline,7549.32,5400.00
2020-11-23,SPY,baseline,7594.58,5400.00
2020-11-24,SPY,baseline,7716.95,5400.00
2020-11-25,SPY,baseline,7705.06,5400.00
